Date,topic_counts
2019-01-09,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2019-01-10,"[11, 25, 44, 62, 12, 49, 23, 68, 8, 45, 33, 25, 389, 246, 16, 12, 8, 4, 11, 329, 2, 19, 636, 98, 16, 14, 147, 43, 107, 121, 31, 0, 45, 6, 95, 28, 51, 3, 240, 33, 9, 8, 50, 0, 3, 5, 33, 5, 112, 156, 72, 5, 1, 5, 7, 19, 98, 28, 15, 9, 307, 1, 83, 496, 46, 156, 33, 52, 5, 21, 2, 2, 653, 4, 17, 436, 8, 210, 8, 198, 11, 12, 0, 79, 17, 2, 1134, 95, 12, 62, 3, 83, 546]"
2019-01-11,"[9, 17, 66, 44, 12, 30, 12, 38, 7, 42, 32, 11, 252, 216, 17, 14, 1, 3, 4, 243, 1, 13, 413, 56, 33, 13, 109, 26, 96, 72, 21, 0, 68, 14, 79, 29, 34, 3, 142, 16, 11, 11, 30, 8, 3, 5, 49, 5, 78, 143, 46, 9, 0, 4, 1, 18, 107, 9, 11, 2, 236, 2, 57, 419, 34, 113, 23, 35, 9, 10, 1, 4, 616, 2, 19, 305, 2, 190, 3, 147, 13, 15, 4, 53, 9, 2, 812, 111, 1, 34, 2, 95, 411]"
2019-01-12,"[4, 16, 66, 32, 11, 34, 7, 20, 1, 21, 8, 8, 167, 223, 10, 13, 7, 7, 8, 169, 0, 15, 317, 72, 22, 14, 55, 12, 77, 104, 15, 2, 68, 15, 57, 24, 44, 1, 105, 20, 6, 8, 30, 6, 3, 2, 24, 6, 71, 71, 31, 2, 0, 4, 1, 17, 60, 10, 10, 1, 204, 0, 45, 336, 42, 106, 17, 33, 20, 12, 2, 4, 485, 2, 11, 222, 7, 114, 7, 140, 23, 1, 2, 64, 10, 1, 663, 96, 2, 51, 0, 79, 374]"
2019-01-13,"[0, 24, 38, 28, 13, 28, 6, 29, 2, 32, 9, 8, 237, 170, 8, 11, 9, 2, 5, 253, 0, 27, 368, 66, 5, 15, 99, 24, 82, 138, 16, 0, 39, 8, 65, 14, 22, 4, 132, 9, 8, 6, 18, 6, 3, 7, 12, 6, 74, 103, 42, 1, 0, 1, 1, 18, 50, 11, 9, 2, 199, 0, 46, 292, 32, 101, 23, 28, 18, 7, 4, 2, 460, 4, 7, 259, 3, 142, 8, 125, 11, 5, 5, 49, 10, 1, 769, 98, 0, 28, 3, 72, 345]"
2019-01-14,"[7, 27, 52, 43, 10, 37, 8, 28, 5, 40, 20, 20, 254, 272, 24, 14, 4, 12, 12, 296, 0, 22, 476, 79, 16, 27, 117, 30, 95, 117, 15, 0, 53, 7, 75, 33, 35, 2, 154, 25, 7, 6, 42, 2, 2, 4, 23, 5, 95, 127, 34, 1, 2, 5, 1, 34, 78, 14, 29, 2, 251, 1, 48, 458, 43, 161, 23, 54, 8, 15, 4, 6, 611, 2, 18, 346, 9, 179, 10, 185, 10, 8, 4, 73, 15, 4, 905, 104, 13, 60, 2, 92, 426]"
2019-01-15,"[36, 19, 54, 39, 13, 39, 8, 17, 7, 26, 5, 11, 219, 223, 7, 23, 4, 11, 20, 222, 0, 10, 398, 60, 10, 12, 66, 22, 78, 122, 20, 0, 61, 5, 72, 36, 57, 7, 136, 15, 13, 4, 27, 5, 2, 10, 24, 6, 94, 145, 50, 4, 2, 4, 3, 50, 77, 20, 30, 4, 235, 1, 80, 413, 39, 138, 26, 36, 10, 22, 2, 4, 597, 2, 13, 261, 15, 170, 4, 151, 5, 4, 3, 84, 13, 0, 783, 108, 4, 62, 1, 76, 401]"
2019-01-16,"[19, 18, 38, 32, 16, 23, 10, 23, 5, 29, 11, 14, 208, 229, 12, 18, 3, 2, 10, 194, 0, 17, 373, 59, 12, 18, 66, 17, 68, 86, 28, 0, 40, 7, 45, 41, 33, 3, 110, 13, 18, 1, 22, 4, 8, 5, 35, 6, 118, 116, 65, 21, 1, 3, 2, 52, 75, 4, 28, 2, 242, 0, 86, 426, 40, 137, 19, 41, 14, 14, 2, 6, 637, 5, 26, 282, 33, 127, 3, 156, 5, 3, 5, 85, 8, 2, 690, 121, 5, 57, 2, 84, 343]"
2019-01-17,"[21, 19, 36, 34, 5, 25, 7, 9, 1, 41, 7, 9, 207, 283, 17, 16, 5, 6, 9, 204, 2, 19, 363, 67, 15, 14, 75, 12, 75, 105, 23, 2, 41, 4, 78, 13, 58, 5, 132, 18, 11, 2, 32, 3, 3, 4, 28, 8, 81, 110, 48, 12, 1, 2, 1, 40, 54, 4, 23, 4, 210, 0, 73, 426, 30, 133, 16, 42, 14, 23, 2, 2, 606, 3, 15, 318, 7, 161, 6, 166, 4, 4, 9, 71, 11, 4, 762, 126, 11, 63, 2, 87, 357]"
2019-01-18,"[9, 20, 31, 72, 11, 53, 17, 12, 3, 24, 8, 11, 226, 236, 13, 19, 2, 5, 11, 225, 0, 15, 387, 72, 17, 15, 82, 17, 85, 125, 28, 1, 32, 14, 69, 39, 55, 7, 125, 21, 14, 1, 26, 2, 6, 8, 22, 6, 91, 121, 61, 7, 0, 1, 0, 51, 62, 12, 18, 2, 247, 0, 61, 457, 32, 156, 24, 35, 14, 20, 1, 2, 636, 1, 18, 321, 4, 180, 3, 170, 3, 3, 1, 81, 7, 1, 746, 98, 2, 51, 2, 80, 416]"
2019-01-19,"[13, 18, 25, 41, 15, 37, 14, 37, 2, 16, 4, 10, 203, 168, 14, 16, 2, 4, 7, 183, 0, 19, 337, 42, 8, 5, 51, 21, 91, 133, 7, 0, 25, 3, 71, 21, 37, 5, 129, 14, 7, 3, 16, 2, 2, 2, 22, 1, 70, 80, 30, 4, 0, 6, 1, 29, 73, 9, 8, 3, 184, 1, 56, 322, 31, 92, 20, 29, 13, 10, 0, 3, 430, 1, 6, 280, 8, 130, 2, 109, 4, 9, 5, 56, 10, 2, 645, 72, 5, 45, 1, 68, 314]"
2019-01-20,"[2, 18, 26, 32, 12, 28, 5, 21, 3, 25, 6, 12, 184, 195, 10, 9, 7, 1, 6, 208, 0, 14, 380, 56, 8, 13, 77, 28, 70, 116, 21, 0, 27, 8, 54, 16, 35, 4, 119, 11, 4, 8, 19, 2, 3, 2, 16, 6, 89, 98, 34, 3, 2, 3, 0, 32, 55, 9, 11, 4, 205, 1, 47, 320, 27, 103, 19, 27, 15, 12, 3, 2, 449, 4, 12, 254, 4, 129, 2, 144, 3, 4, 1, 48, 10, 0, 693, 75, 3, 30, 7, 77, 337]"
2019-01-21,"[9, 19, 56, 23, 11, 29, 15, 36, 0, 29, 22, 9, 192, 216, 17, 12, 4, 3, 12, 228, 0, 18, 377, 57, 10, 18, 68, 22, 72, 108, 28, 2, 57, 6, 62, 18, 44, 10, 109, 14, 6, 5, 30, 4, 1, 8, 33, 5, 90, 122, 39, 7, 1, 10, 0, 24, 89, 5, 14, 2, 237, 0, 63, 428, 38, 119, 16, 40, 15, 26, 0, 0, 608, 3, 18, 284, 8, 156, 3, 171, 2, 7, 9, 50, 15, 1, 667, 92, 8, 53, 17, 100, 404]"
2019-01-22,"[1, 8, 35, 29, 5, 12, 3, 6, 1, 20, 4, 8, 103, 132, 9, 7, 4, 4, 10, 115, 0, 4, 211, 36, 4, 9, 33, 9, 42, 81, 29, 0, 36, 5, 33, 10, 16, 4, 56, 7, 7, 6, 12, 3, 2, 1, 15, 4, 60, 72, 18, 5, 0, 2, 0, 17, 44, 7, 9, 3, 116, 0, 23, 240, 27, 48, 14, 26, 2, 7, 1, 2, 298, 2, 9, 142, 6, 88, 2, 105, 8, 0, 11, 27, 4, 1, 419, 66, 3, 44, 14, 37, 222]"
2019-01-23,"[3, 29, 59, 48, 11, 30, 18, 209, 5, 42, 47, 8, 276, 309, 19, 16, 9, 10, 14, 249, 0, 17, 440, 88, 9, 20, 72, 18, 83, 98, 20, 1, 65, 6, 79, 24, 72, 8, 180, 14, 14, 6, 35, 10, 3, 4, 23, 2, 107, 124, 52, 14, 0, 2, 0, 49, 116, 7, 28, 4, 249, 0, 84, 503, 55, 141, 26, 43, 7, 48, 0, 8, 692, 2, 14, 374, 20, 178, 0, 155, 1, 6, 9, 64, 5, 4, 778, 124, 10, 56, 9, 108, 468]"
2019-01-24,"[5, 14, 51, 42, 16, 28, 9, 169, 1, 34, 29, 4, 238, 269, 15, 14, 5, 9, 11, 206, 0, 8, 342, 82, 12, 14, 80, 22, 90, 108, 20, 0, 53, 5, 54, 20, 48, 4, 132, 18, 5, 9, 28, 2, 1, 6, 24, 4, 96, 112, 42, 7, 3, 1, 0, 41, 97, 2, 21, 0, 229, 0, 77, 528, 44, 123, 30, 41, 20, 23, 2, 1, 621, 2, 18, 318, 14, 158, 3, 184, 7, 6, 3, 56, 15, 3, 729, 84, 6, 62, 5, 76, 392]"
2019-01-25,"[4, 11, 52, 44, 14, 27, 8, 63, 0, 28, 45, 6, 235, 261, 15, 13, 6, 4, 11, 184, 0, 20, 332, 73, 14, 15, 79, 18, 90, 105, 22, 2, 55, 1, 49, 14, 49, 3, 128, 12, 3, 2, 17, 4, 0, 7, 27, 4, 91, 107, 44, 19, 0, 3, 0, 30, 88, 4, 18, 0, 217, 0, 71, 494, 37, 134, 18, 29, 13, 12, 1, 2, 638, 0, 27, 278, 15, 131, 3, 172, 5, 12, 7, 66, 15, 0, 709, 105, 9, 37, 8, 69, 357]"
2019-01-26,"[10, 6, 67, 45, 3, 24, 10, 27, 3, 25, 16, 8, 189, 209, 14, 11, 3, 8, 7, 185, 0, 8, 328, 52, 12, 12, 64, 19, 71, 68, 17, 1, 70, 4, 49, 9, 37, 3, 110, 14, 5, 3, 19, 1, 2, 5, 29, 4, 86, 100, 31, 13, 0, 3, 1, 35, 61, 6, 8, 3, 193, 0, 50, 333, 28, 89, 21, 29, 10, 11, 1, 1, 505, 0, 16, 232, 10, 132, 5, 132, 12, 8, 2, 43, 11, 1, 630, 79, 4, 69, 5, 66, 305]"
2019-01-27,"[8, 7, 27, 28, 10, 44, 4, 24, 8, 29, 10, 9, 174, 188, 17, 15, 8, 7, 2, 185, 0, 16, 322, 58, 5, 15, 53, 19, 72, 98, 11, 1, 29, 6, 62, 11, 41, 5, 111, 11, 3, 4, 20, 1, 2, 9, 35, 4, 75, 81, 37, 4, 1, 1, 0, 26, 51, 2, 7, 3, 194, 0, 54, 336, 25, 82, 22, 34, 24, 10, 1, 2, 475, 0, 9, 248, 10, 125, 2, 139, 2, 7, 6, 28, 3, 2, 643, 98, 2, 36, 12, 46, 277]"
2019-01-28,"[13, 18, 58, 54, 15, 53, 8, 31, 5, 38, 21, 7, 258, 233, 18, 13, 5, 8, 14, 269, 0, 10, 486, 56, 17, 36, 130, 37, 94, 102, 30, 0, 71, 4, 63, 12, 53, 3, 143, 15, 7, 7, 35, 6, 2, 9, 30, 10, 110, 124, 49, 18, 0, 1, 2, 31, 71, 11, 23, 2, 257, 0, 55, 433, 36, 137, 29, 26, 20, 21, 1, 4, 663, 3, 29, 306, 13, 179, 3, 183, 12, 4, 12, 66, 20, 1, 833, 118, 5, 44, 4, 77, 446]"
2019-01-29,"[14, 17, 73, 42, 11, 33, 8, 18, 5, 58, 29, 12, 254, 268, 10, 18, 7, 13, 10, 236, 0, 14, 407, 67, 13, 14, 120, 39, 106, 110, 22, 1, 97, 8, 69, 34, 52, 6, 150, 15, 5, 7, 37, 6, 7, 6, 39, 2, 103, 162, 48, 9, 0, 3, 0, 45, 76, 7, 76, 4, 279, 0, 76, 566, 49, 134, 20, 44, 14, 13, 2, 0, 696, 5, 21, 331, 10, 197, 6, 182, 4, 6, 14, 75, 12, 3, 795, 116, 2, 80, 4, 86, 505]"
2019-01-30,"[14, 15, 43, 41, 14, 46, 8, 21, 3, 29, 28, 6, 257, 280, 15, 9, 2, 6, 8, 246, 1, 25, 413, 77, 4, 17, 100, 19, 91, 126, 18, 0, 47, 10, 64, 13, 67, 3, 148, 16, 3, 2, 33, 0, 3, 6, 46, 4, 96, 141, 40, 23, 1, 5, 3, 20, 57, 7, 57, 2, 261, 1, 60, 478, 37, 141, 24, 49, 19, 15, 1, 6, 688, 2, 12, 312, 8, 186, 3, 152, 6, 3, 7, 64, 14, 1, 780, 125, 5, 52, 6, 93, 417]"
2019-01-31,"[14, 16, 42, 61, 20, 45, 10, 77, 3, 32, 34, 18, 256, 312, 17, 23, 2, 4, 26, 234, 0, 29, 427, 94, 7, 27, 84, 22, 112, 101, 21, 4, 54, 10, 65, 27, 66, 6, 153, 21, 4, 3, 28, 9, 3, 15, 29, 6, 95, 135, 48, 25, 1, 4, 0, 46, 110, 6, 38, 3, 276, 0, 54, 563, 39, 126, 17, 48, 17, 26, 1, 5, 676, 1, 22, 351, 9, 173, 3, 177, 5, 4, 23, 67, 10, 2, 770, 137, 8, 75, 3, 88, 436]"
2019-02-01,"[19, 16, 31, 55, 9, 31, 10, 73, 1, 41, 34, 9, 260, 251, 14, 18, 5, 6, 13, 227, 0, 17, 373, 61, 12, 25, 95, 28, 117, 87, 23, 1, 42, 6, 54, 14, 68, 1, 153, 12, 7, 5, 18, 3, 1, 7, 34, 6, 102, 116, 43, 12, 0, 6, 0, 33, 114, 3, 23, 1, 202, 1, 51, 481, 36, 115, 24, 28, 15, 8, 0, 7, 615, 4, 16, 312, 12, 171, 2, 156, 4, 6, 5, 67, 9, 0, 754, 91, 5, 41, 5, 95, 378]"
2019-02-02,"[4, 14, 26, 48, 17, 34, 13, 20, 0, 20, 22, 10, 211, 187, 13, 9, 5, 2, 9, 140, 0, 13, 288, 59, 9, 14, 97, 14, 83, 100, 15, 1, 29, 5, 49, 11, 42, 7, 118, 10, 8, 3, 16, 1, 2, 2, 22, 4, 78, 94, 60, 8, 1, 6, 1, 26, 62, 5, 20, 2, 168, 0, 66, 342, 19, 68, 12, 32, 10, 16, 3, 3, 464, 1, 22, 268, 2, 140, 2, 133, 2, 4, 9, 49, 2, 2, 608, 103, 15, 48, 4, 87, 360]"
2019-02-03,"[4, 12, 14, 35, 14, 19, 10, 12, 7, 22, 12, 8, 193, 185, 6, 12, 12, 1, 2, 154, 0, 12, 281, 58, 4, 13, 77, 21, 66, 101, 17, 1, 21, 11, 52, 5, 46, 2, 108, 8, 2, 5, 15, 3, 2, 1, 12, 4, 69, 92, 45, 7, 1, 4, 0, 25, 45, 5, 22, 3, 131, 0, 61, 357, 27, 79, 11, 30, 15, 14, 2, 3, 461, 0, 9, 231, 5, 129, 2, 140, 2, 2, 4, 37, 5, 0, 633, 90, 1, 37, 1, 76, 313]"
2019-02-04,"[12, 12, 40, 23, 15, 22, 10, 8, 5, 24, 13, 10, 210, 252, 13, 14, 4, 7, 7, 172, 0, 17, 307, 60, 16, 23, 79, 9, 84, 103, 11, 0, 46, 6, 49, 14, 41, 3, 114, 9, 3, 4, 23, 4, 0, 6, 38, 7, 92, 117, 44, 24, 1, 3, 0, 31, 73, 2, 25, 2, 181, 0, 67, 473, 36, 111, 18, 46, 14, 32, 3, 2, 640, 1, 11, 244, 8, 166, 7, 169, 4, 3, 4, 55, 12, 3, 706, 119, 5, 51, 3, 91, 447]"
2019-02-05,"[17, 20, 53, 40, 10, 22, 19, 19, 2, 25, 14, 12, 200, 269, 20, 13, 11, 7, 9, 217, 0, 32, 341, 101, 16, 19, 73, 20, 98, 129, 26, 1, 57, 4, 56, 27, 64, 5, 130, 15, 4, 2, 26, 10, 6, 4, 50, 4, 100, 136, 52, 7, 0, 3, 0, 26, 81, 3, 14, 1, 259, 3, 67, 463, 54, 124, 11, 45, 20, 38, 2, 4, 706, 6, 15, 335, 6, 174, 6, 156, 7, 2, 8, 38, 6, 1, 731, 131, 3, 53, 0, 88, 478]"
2019-02-06,"[9, 24, 53, 54, 13, 68, 18, 22, 2, 35, 11, 8, 230, 380, 22, 35, 2, 9, 14, 243, 0, 34, 459, 109, 9, 23, 95, 30, 123, 120, 40, 0, 59, 5, 64, 24, 100, 12, 139, 17, 13, 10, 29, 16, 5, 12, 32, 6, 112, 147, 101, 13, 1, 2, 0, 55, 79, 9, 37, 3, 351, 0, 103, 754, 74, 125, 27, 49, 33, 40, 3, 3, 817, 1, 19, 471, 5, 206, 4, 288, 7, 3, 13, 77, 8, 2, 839, 188, 8, 63, 5, 131, 599]"
2019-02-07,"[17, 17, 53, 45, 15, 29, 12, 52, 2, 32, 18, 13, 224, 310, 9, 33, 9, 4, 12, 221, 0, 26, 347, 86, 8, 15, 66, 21, 97, 108, 32, 0, 57, 9, 51, 23, 59, 8, 137, 13, 11, 4, 28, 10, 7, 16, 56, 5, 87, 112, 59, 20, 0, 2, 1, 58, 82, 4, 36, 2, 288, 0, 83, 629, 54, 152, 18, 43, 20, 33, 4, 1, 722, 3, 8, 377, 10, 158, 0, 218, 1, 4, 23, 67, 8, 1, 849, 152, 6, 71, 0, 90, 524]"
2019-02-08,"[6, 18, 64, 46, 14, 30, 25, 75, 2, 37, 30, 28, 354, 283, 20, 26, 2, 4, 21, 307, 0, 23, 589, 113, 9, 11, 116, 37, 107, 190, 21, 0, 66, 5, 97, 17, 52, 5, 249, 30, 9, 13, 34, 7, 3, 9, 33, 2, 120, 136, 56, 13, 2, 1, 2, 69, 123, 8, 17, 7, 281, 0, 68, 684, 47, 139, 34, 41, 11, 45, 4, 3, 715, 0, 12, 483, 9, 186, 5, 290, 5, 3, 16, 92, 9, 1, 1169, 135, 12, 81, 4, 95, 540]"
2019-02-09,"[6, 18, 41, 39, 6, 16, 4, 27, 2, 34, 12, 7, 196, 159, 18, 24, 3, 1, 15, 206, 0, 10, 341, 76, 10, 9, 60, 13, 78, 85, 16, 0, 42, 6, 46, 10, 37, 4, 130, 9, 5, 2, 23, 2, 0, 5, 14, 3, 92, 108, 22, 5, 0, 2, 0, 24, 77, 4, 23, 1, 216, 0, 49, 399, 36, 113, 16, 32, 13, 17, 0, 4, 485, 2, 10, 279, 2, 135, 3, 153, 5, 1, 4, 44, 20, 1, 644, 77, 6, 55, 16, 72, 328]"
2019-02-10,"[4, 13, 39, 31, 19, 17, 12, 10, 5, 32, 18, 12, 223, 225, 21, 11, 7, 9, 18, 231, 3, 18, 347, 64, 6, 21, 60, 16, 76, 143, 12, 0, 40, 9, 63, 11, 54, 5, 152, 10, 4, 4, 24, 6, 3, 29, 16, 4, 81, 87, 36, 4, 0, 3, 0, 48, 65, 5, 22, 6, 182, 0, 52, 537, 40, 107, 27, 31, 34, 40, 19, 8, 540, 5, 14, 283, 11, 151, 3, 229, 1, 2, 2, 53, 7, 1, 832, 94, 0, 45, 10, 70, 373]"
2019-02-11,"[3, 17, 72, 34, 7, 24, 7, 59, 4, 32, 19, 15, 257, 303, 16, 20, 2, 10, 15, 237, 2, 12, 425, 79, 12, 24, 75, 22, 72, 124, 18, 1, 79, 4, 57, 11, 65, 2, 161, 13, 2, 6, 28, 9, 2, 25, 32, 13, 89, 118, 46, 26, 1, 4, 0, 55, 74, 7, 31, 4, 279, 0, 64, 659, 49, 138, 23, 34, 13, 41, 2, 3, 712, 2, 15, 335, 12, 158, 0, 265, 5, 2, 14, 65, 13, 2, 878, 144, 3, 50, 12, 108, 451]"
2019-02-12,"[4, 25, 55, 35, 5, 34, 9, 72, 2, 27, 34, 9, 234, 277, 15, 20, 4, 6, 13, 204, 0, 20, 341, 63, 14, 15, 83, 18, 99, 109, 14, 0, 58, 4, 66, 26, 62, 4, 143, 13, 3, 1, 24, 5, 5, 5, 27, 7, 95, 131, 57, 15, 0, 8, 2, 44, 86, 5, 37, 6, 230, 0, 78, 517, 38, 145, 12, 38, 28, 44, 4, 4, 687, 2, 13, 293, 5, 175, 2, 151, 2, 7, 5, 71, 6, 4, 769, 116, 3, 65, 16, 78, 436]"
2019-02-13,"[15, 19, 59, 36, 12, 25, 14, 61, 2, 41, 27, 10, 242, 323, 14, 21, 0, 8, 18, 225, 5, 20, 343, 58, 8, 15, 84, 18, 105, 94, 24, 1, 62, 13, 74, 31, 84, 3, 149, 10, 4, 2, 26, 6, 0, 25, 29, 9, 106, 101, 51, 14, 0, 5, 0, 43, 103, 7, 24, 1, 270, 1, 122, 681, 55, 128, 19, 49, 25, 57, 11, 2, 719, 4, 13, 361, 1, 168, 3, 210, 10, 1, 1, 56, 6, 1, 786, 141, 7, 60, 16, 107, 475]"
2019-02-14,"[5, 23, 128, 38, 16, 61, 11, 28, 4, 19, 40, 6, 275, 357, 14, 14, 7, 5, 34, 216, 3, 19, 397, 65, 11, 13, 69, 29, 109, 107, 20, 0, 132, 8, 73, 18, 73, 8, 170, 43, 5, 6, 28, 6, 5, 8, 21, 6, 118, 121, 41, 6, 1, 2, 0, 56, 75, 5, 50, 2, 268, 0, 64, 685, 44, 103, 26, 45, 13, 41, 7, 4, 770, 1, 15, 409, 7, 179, 7, 229, 5, 4, 22, 67, 10, 0, 776, 141, 11, 94, 5, 119, 525]"
2019-02-15,"[7, 17, 68, 30, 8, 38, 8, 58, 3, 14, 31, 4, 191, 264, 15, 11, 3, 8, 15, 162, 6, 20, 323, 62, 10, 16, 54, 24, 55, 99, 17, 0, 72, 8, 58, 16, 55, 4, 109, 26, 4, 6, 29, 4, 4, 10, 23, 5, 86, 110, 41, 15, 1, 6, 0, 26, 97, 3, 34, 1, 260, 0, 68, 516, 26, 135, 23, 45, 15, 35, 1, 5, 657, 1, 11, 323, 7, 153, 3, 192, 8, 4, 11, 71, 6, 1, 681, 157, 3, 45, 6, 97, 392]"
2019-02-16,"[14, 15, 46, 28, 12, 25, 8, 32, 5, 26, 17, 11, 171, 198, 5, 7, 0, 1, 13, 160, 2, 7, 270, 48, 7, 13, 38, 13, 60, 107, 11, 0, 47, 13, 41, 13, 44, 3, 114, 14, 5, 3, 19, 2, 1, 6, 20, 6, 79, 74, 27, 2, 2, 2, 1, 37, 59, 3, 15, 3, 174, 0, 55, 378, 29, 95, 17, 20, 9, 26, 0, 2, 495, 3, 11, 237, 7, 121, 4, 105, 3, 0, 9, 54, 5, 1, 607, 103, 2, 43, 3, 40, 292]"
2019-02-17,"[5, 9, 36, 33, 12, 24, 10, 18, 1, 16, 11, 18, 197, 210, 5, 9, 9, 3, 19, 166, 2, 15, 304, 66, 10, 8, 61, 18, 60, 149, 10, 1, 41, 15, 53, 9, 32, 0, 125, 8, 12, 2, 18, 2, 3, 2, 34, 5, 85, 94, 35, 4, 3, 4, 1, 29, 55, 4, 5, 2, 204, 4, 56, 419, 35, 95, 14, 37, 6, 23, 5, 3, 515, 2, 12, 264, 4, 124, 5, 166, 0, 0, 1, 37, 9, 0, 730, 101, 2, 42, 5, 63, 310]"
2019-02-18,"[7, 11, 49, 38, 7, 29, 9, 18, 4, 50, 16, 29, 348, 231, 25, 21, 3, 8, 46, 344, 3, 27, 589, 104, 13, 17, 83, 54, 106, 162, 15, 0, 50, 7, 91, 18, 55, 8, 260, 16, 3, 11, 33, 1, 0, 5, 23, 3, 98, 116, 33, 5, 0, 5, 1, 36, 76, 16, 16, 12, 283, 0, 82, 486, 48, 180, 22, 38, 26, 19, 3, 2, 712, 2, 28, 459, 15, 178, 6, 191, 3, 7, 6, 104, 8, 4, 1005, 121, 5, 35, 3, 77, 441]"
2019-02-19,"[7, 15, 64, 46, 12, 23, 19, 33, 5, 32, 29, 20, 297, 318, 17, 18, 3, 13, 29, 243, 2, 20, 435, 110, 13, 16, 88, 27, 85, 135, 19, 1, 70, 6, 80, 14, 61, 3, 198, 18, 5, 10, 45, 4, 5, 10, 25, 1, 94, 112, 47, 7, 0, 4, 3, 78, 90, 9, 20, 10, 259, 2, 69, 677, 47, 186, 26, 56, 29, 39, 0, 2, 771, 2, 27, 374, 6, 157, 8, 172, 1, 8, 20, 57, 5, 0, 951, 161, 15, 50, 10, 89, 475]"
2019-02-20,"[2, 16, 54, 50, 17, 51, 15, 49, 8, 46, 31, 12, 255, 248, 8, 18, 4, 8, 18, 240, 1, 9, 455, 88, 10, 24, 66, 39, 87, 123, 18, 1, 55, 8, 87, 10, 69, 3, 166, 11, 6, 4, 26, 9, 16, 6, 25, 7, 75, 110, 61, 9, 4, 3, 0, 46, 92, 11, 11, 5, 275, 0, 82, 529, 46, 125, 23, 46, 22, 28, 4, 4, 670, 2, 19, 329, 6, 157, 6, 155, 10, 5, 1, 76, 9, 2, 765, 134, 3, 41, 2, 79, 351]"
2019-02-21,"[6, 20, 64, 38, 9, 32, 15, 18, 3, 16, 14, 11, 254, 286, 15, 16, 5, 10, 16, 224, 1, 29, 358, 77, 11, 11, 62, 23, 82, 121, 20, 0, 64, 5, 69, 20, 62, 2, 171, 19, 8, 1, 24, 5, 10, 5, 46, 4, 94, 126, 53, 5, 2, 6, 1, 37, 64, 12, 24, 2, 265, 1, 99, 444, 51, 95, 18, 46, 21, 22, 0, 2, 709, 3, 6, 351, 4, 174, 2, 143, 6, 13, 8, 59, 7, 3, 670, 147, 2, 47, 3, 92, 401]"
2019-02-22,"[4, 24, 42, 25, 9, 26, 16, 13, 3, 40, 24, 10, 231, 240, 8, 18, 1, 2, 15, 196, 1, 21, 347, 82, 15, 15, 57, 20, 87, 107, 18, 4, 43, 12, 62, 13, 53, 5, 126, 14, 1, 5, 27, 7, 2, 11, 22, 4, 100, 115, 36, 3, 0, 3, 1, 43, 56, 1, 17, 1, 249, 0, 77, 418, 55, 100, 24, 46, 15, 16, 5, 3, 602, 3, 11, 275, 6, 128, 4, 151, 5, 7, 0, 61, 4, 2, 724, 109, 3, 65, 1, 64, 375]"
2019-02-23,"[2, 12, 37, 34, 11, 20, 12, 13, 2, 33, 30, 18, 241, 235, 21, 11, 1, 3, 8, 210, 0, 16, 415, 81, 11, 7, 62, 42, 90, 114, 15, 1, 39, 11, 61, 18, 42, 3, 167, 18, 5, 3, 28, 0, 4, 10, 17, 1, 96, 108, 23, 4, 1, 5, 2, 18, 48, 5, 7, 7, 239, 0, 55, 340, 43, 114, 25, 35, 10, 18, 9, 2, 451, 2, 13, 329, 12, 174, 7, 154, 5, 3, 5, 86, 8, 5, 737, 103, 3, 49, 5, 82, 345]"
2019-02-24,"[5, 21, 37, 41, 26, 19, 9, 13, 5, 36, 16, 15, 285, 177, 17, 18, 6, 2, 6, 295, 0, 10, 521, 75, 11, 9, 105, 46, 84, 154, 21, 0, 39, 10, 78, 11, 44, 3, 171, 17, 5, 3, 29, 4, 7, 4, 12, 1, 85, 117, 27, 5, 1, 3, 2, 18, 36, 8, 4, 8, 256, 0, 58, 281, 37, 126, 19, 43, 9, 12, 2, 2, 461, 2, 20, 345, 4, 180, 10, 148, 7, 19, 2, 94, 8, 2, 897, 72, 5, 25, 1, 60, 411]"
2019-02-25,"[18, 19, 40, 36, 19, 23, 9, 9, 6, 33, 15, 11, 278, 225, 20, 15, 1, 2, 17, 249, 1, 12, 436, 89, 12, 13, 125, 38, 103, 131, 20, 2, 40, 4, 82, 25, 45, 5, 171, 17, 3, 2, 34, 4, 3, 8, 25, 7, 114, 105, 35, 2, 0, 8, 1, 42, 107, 6, 10, 3, 222, 1, 71, 443, 29, 152, 20, 43, 13, 14, 2, 9, 575, 7, 13, 357, 5, 154, 3, 167, 20, 11, 2, 82, 7, 2, 837, 106, 4, 41, 2, 79, 448]"
