Timestamp,median-confirmation-time
2020-01-05 00:00:00,5.74166666666667
2020-01-06 00:00:00,10.6
2020-01-07 00:00:00,6.95833333333333
2020-01-08 00:00:00,8.89166666666667
2020-01-09 00:00:00,7.35
2020-01-10 00:00:00,8.1
2020-01-11 00:00:00,5.86666666666667
2020-01-12 00:00:00,6.11666666666667
2020-01-13 00:00:00,7.33333333333333
2020-01-14 00:00:00,10.3583333333333
2020-01-15 00:00:00,8.08333333333333
2020-01-16 00:00:00,6.71666666666667
2020-01-17 00:00:00,7.71666666666667
2020-01-18 00:00:00,7.59583333333333
2020-01-19 00:00:00,6.725
2020-01-20 00:00:00,6.43333333333333
2020-01-21 00:00:00,8.15833333333333
2020-01-22 00:00:00,7.39166666666667
2020-01-23 00:00:00,6.56666666666667
2020-01-24 00:00:00,6.99166666666667
2020-01-25 00:00:00,5.125
2020-01-26 00:00:00,6.43333333333333
2020-01-27 00:00:00,10.6166666666667
2020-01-28 00:00:00,10.6333333333333
2020-01-29 00:00:00,6.96666666666667
2020-01-30 00:00:00,7
2020-01-31 00:00:00,10.3125
2020-02-01 00:00:00,7.01666666666667
2020-02-02 00:00:00,8.11666666666667
2020-02-03 00:00:00,8.62916666666667
2020-02-04 00:00:00,8.88333333333333
2020-02-05 00:00:00,8.43333333333333
2020-02-06 00:00:00,8.59166666666667
2020-02-07 00:00:00,10.6666666666667
2020-02-08 00:00:00,8.36666666666667
2020-02-09 00:00:00,7.68333333333333
2020-02-10 00:00:00,9.69583333333333
2020-02-11 00:00:00,10.0583333333333
2020-02-12 00:00:00,11.5333333333333
2020-02-13 00:00:00,10.675
2020-02-14 00:00:00,9.21666666666667
2020-02-15 00:00:00,10.2833333333333
2020-02-16 00:00:00,6.87916666666667
2020-02-17 00:00:00,7.86666666666667
2020-02-18 00:00:00,8.325
2020-02-19 00:00:00,9.1
2020-02-20 00:00:00,9.18333333333333
2020-02-21 00:00:00,7.10833333333333
2020-02-22 00:00:00,7.65833333333333
2020-02-23 00:00:00,7.10833333333333
2020-02-24 00:00:00,9.28333333333333
2020-02-25 00:00:00,8.95
2020-02-26 00:00:00,8.66666666666667
2020-02-27 00:00:00,7.88333333333333
2020-02-28 00:00:00,7.25
2020-02-29 00:00:00,8.33333333333333
2020-03-01 00:00:00,5.05
