Time,anxbtc,bitflyer,kraken,localbitcoins
2016-07-19 00:00:00 UTC,,20011.35533794,163.98610484,0.2367
2016-07-20 00:00:00 UTC,,24566.17834688,84.63368807,
2016-07-21 00:00:00 UTC,,23038.77637972,11.86752797,2.0
2016-07-22 00:00:00 UTC,,24944.17792866,58.81206757,
2016-07-23 00:00:00 UTC,,21455.71287286,4.88388595,
2016-07-24 00:00:00 UTC,,22361.1663598,123.92795339,
2016-07-25 00:00:00 UTC,,17182.42711154,25.96440121,
2016-07-26 00:00:00 UTC,,15848.49748566,90.16157119,
2016-07-27 00:00:00 UTC,,12663.03012234,82.88529712,
2016-07-28 00:00:00 UTC,,17023.58389687,36.82489136,
2016-07-29 00:00:00 UTC,,12996.8197684,14.0755496,
2016-07-30 00:00:00 UTC,,13154.56225172,5.56728655,
2016-07-31 00:00:00 UTC,,24665.5078715,18.90503728,
2016-08-01 00:00:00 UTC,,23329.30404119,28.2232223,
2016-08-02 00:00:00 UTC,,32865.6347056299,145.26524791,
2016-08-03 00:00:00 UTC,,24662.7553777299,55.25244047,
2016-08-04 00:00:00 UTC,,16796.22080021,47.99124911,
2016-08-05 00:00:00 UTC,,7868.03797592001,24.45499,
2016-08-06 00:00:00 UTC,,13986.66624288,3.65777175,
2016-08-07 00:00:00 UTC,,13969.27306878,3.66261858,
2016-08-08 00:00:00 UTC,,15422.91193208,13.78961141,
2016-08-09 00:00:00 UTC,,14089.31116802,49.15762467,
2016-08-10 00:00:00 UTC,,10509.82304115,157.90909192,
2016-08-11 00:00:00 UTC,,10837.14337144,30.43006241,
2016-08-12 00:00:00 UTC,,15708.46308541,39.13984715,6.9892
2016-08-13 00:00:00 UTC,,15787.37885363,43.40068231,12.9313
2016-08-14 00:00:00 UTC,,21335.89124845,8.632373,
2016-08-15 00:00:00 UTC,,18722.85847535,41.36631489,
2016-08-16 00:00:00 UTC,,18164.73413984,24.40721615,
2016-08-17 00:00:00 UTC,,12783.01408494,19.80305115,
2016-08-18 00:00:00 UTC,,12919.90633234,2.21337763,0.002
2016-08-19 00:00:00 UTC,,6088.13391883001,147.70930553,
2016-08-20 00:00:00 UTC,,7047.79637933,10.576166,
2016-08-21 00:00:00 UTC,,7945.12209162,21.29891013,
2016-08-22 00:00:00 UTC,,10871.21677649,36.35626425,0.1305
2016-08-23 00:00:00 UTC,,11988.32021125,9.62943288,
2016-08-24 00:00:00 UTC,,11667.39315721,0.75507131,0.1311
2016-08-25 00:00:00 UTC,,16259.94881267,38.88984635,
2016-08-26 00:00:00 UTC,,11553.5299433,22.5766,1.1419
2016-08-27 00:00:00 UTC,,15537.38495844,16.31898933,0.1019
2016-08-28 00:00:00 UTC,,16044.68869815,5.00854484,
2016-08-29 00:00:00 UTC,,14960.55321161,48.32425391,0.2617
2016-08-30 00:00:00 UTC,,15873.89005923,60.87123775,
2016-08-31 00:00:00 UTC,,10880.71906744,21.96644678,
2016-09-01 00:00:00 UTC,,12145.57407817,10.48126554,
2016-09-02 00:00:00 UTC,,13217.91824268,23.95431934,
2016-09-03 00:00:00 UTC,,17403.28805687,29.29285253,0.1237
2016-09-04 00:00:00 UTC,,17917.12205345,68.0062,
2016-09-05 00:00:00 UTC,,17193.32756241,44.93753256,
2016-09-06 00:00:00 UTC,,16123.64455322,26.81087673,
2016-09-07 00:00:00 UTC,,16336.0949472,48.24549951,
2016-09-08 00:00:00 UTC,,19608.0223924401,17.59734603,
2016-09-09 00:00:00 UTC,,16260.74768099,13.04402696,
2016-09-10 00:00:00 UTC,,22835.58063273,0.86287725,
2016-09-11 00:00:00 UTC,,24520.75784897,31.02446267,
2016-09-12 00:00:00 UTC,,16536.41157458,37.28325951,
2016-09-13 00:00:00 UTC,,19196.83954691,5.05987863,
2016-09-14 00:00:00 UTC,,13668.1511982,12.54732481,0.1195
2016-09-15 00:00:00 UTC,,14626.25151291,15.11827498,
2016-09-16 00:00:00 UTC,,6356.04946462999,1.77142791,
2016-09-17 00:00:00 UTC,,4871.62543127,,
2016-09-18 00:00:00 UTC,,15169.7831732,9.68991219,0.1793
2016-09-19 00:00:00 UTC,,15073.61062312,55.74238031,
2016-09-20 00:00:00 UTC,,12699.58123414,16.11933201,
2016-09-21 00:00:00 UTC,,22749.84286724,38.61153604,
2016-09-22 00:00:00 UTC,,19237.29551879,0.04546899,
2016-09-23 00:00:00 UTC,,21032.26806055,9.14087513,6.5646
2016-09-24 00:00:00 UTC,,19041.1392983,2.13061645,
2016-09-25 00:00:00 UTC,,22577.13080335,0.15737976,
2016-09-26 00:00:00 UTC,,25344.04639605,13.74693509,
2016-09-27 00:00:00 UTC,,28258.48390734,29.27616136,
2016-09-28 00:00:00 UTC,,19876.84494809,20.95650585,1.0
2016-09-29 00:00:00 UTC,,21899.60039314,8.3683772,
2016-09-30 00:00:00 UTC,,19685.68028468,1.93,2.4
2016-10-01 00:00:00 UTC,,17348.96688574,12.77149348,0.0351
2016-10-02 00:00:00 UTC,,14293.07618343,9.73011065,
2016-10-03 00:00:00 UTC,,16098.72322894,16.65963262,9.1879
2016-10-04 00:00:00 UTC,,17503.75038089,17.50131943,
2016-10-05 00:00:00 UTC,,22545.44357764,10.82686103,
2016-10-06 00:00:00 UTC,,29972.53804339,86.9583484,0.0967
2016-10-07 00:00:00 UTC,,21476.810904,12.30566702,
2016-10-08 00:00:00 UTC,,18147.84168324,19.77731322,
2016-10-09 00:00:00 UTC,,18399.20144535,2.00087587,
2016-10-10 00:00:00 UTC,,25982.87832604,42.30983802,0.1211
2016-10-11 00:00:00 UTC,,31506.20380865,60.619537,2.7555
2016-10-12 00:00:00 UTC,,20384.40277211,35.72457404,0.06
2016-10-13 00:00:00 UTC,,28027.73687425,24.10977607,
2016-10-14 00:00:00 UTC,,27011.13708594,8.62178831,0.5825
2016-10-15 00:00:00 UTC,,30834.44254671,3.32033979,
2016-10-16 00:00:00 UTC,,27311.8868603,7.95125533,0.022
2016-10-17 00:00:00 UTC,,26422.87061667,13.22902596,5.4336
2016-10-18 00:00:00 UTC,,22015.03228973,88.76413106,0.1511
2016-10-19 00:00:00 UTC,,17522.85969597,64.62602945,0.0691
2016-10-20 00:00:00 UTC,,17791.40161445,41.85650641,0.5
2016-10-21 00:00:00 UTC,,9940.26014793999,133.33136282,0.3093
2016-10-22 00:00:00 UTC,,17044.69250222,123.89121298,
2016-10-23 00:00:00 UTC,,24651.63283367,15.31097407,0.0227
2016-10-24 00:00:00 UTC,,22671.93621049,57.62622614,0.28
2016-10-25 00:00:00 UTC,,73825.6384592801,50.38419046,0.0148
2016-10-26 00:00:00 UTC,,24771.69730031,78.29864807,0.4454
2016-10-27 00:00:00 UTC,,31156.19009607,16.81460501,
2016-10-28 00:00:00 UTC,,20291.41953082,173.9110652,0.5028
2016-10-29 00:00:00 UTC,,43486.58919653,66.95623577,
2016-10-30 00:00:00 UTC,,39093.94064494,50.03721476,0.4521
2016-10-31 00:00:00 UTC,,41403.26500728,235.29817473,10.2426
2016-11-01 00:00:00 UTC,,46265.51172043,281.7083477,2.2168
2016-11-02 00:00:00 UTC,,34501.96255945,125.26338338,2.1575
2016-11-03 00:00:00 UTC,,36975.15225178,53.96105963,0.7038
2016-11-04 00:00:00 UTC,,26123.63084936,17.89174795,
2016-11-05 00:00:00 UTC,,14605.29372279,9.07033561,
2016-11-06 00:00:00 UTC,,20658.9267946,1.28744207,0.1051
2016-11-07 00:00:00 UTC,,29087.2577669699,7.206243,
2016-11-08 00:00:00 UTC,,28539.62079995,14.64334482,4.2847
2016-11-09 00:00:00 UTC,,35794.11805862,51.04875983,
2016-11-10 00:00:00 UTC,,28164.8320179499,17.88525463,6.9714
2016-11-11 00:00:00 UTC,,23411.13968886,5.34260716,3.225
2016-11-12 00:00:00 UTC,,22778.0148777,14.50953,0.0114
2016-11-13 00:00:00 UTC,,31415.2644116399,128.78358838,0.0552
2016-11-14 00:00:00 UTC,,22806.08948804,29.89244035,3.04
2016-11-15 00:00:00 UTC,,23153.17537245,63.13316294,1.8159
2016-11-16 00:00:00 UTC,,23087.1835832299,89.65597698,0.0819
2016-11-17 00:00:00 UTC,,25612.42602894,54.6811478,2.1026
2016-11-18 00:00:00 UTC,,18493.50179683,11.7744892,0.6307
2016-11-19 00:00:00 UTC,,20552.57978585,12.46148194,1.9292
2016-11-20 00:00:00 UTC,,41226.3181200601,74.94878618,0.0553
2016-11-21 00:00:00 UTC,,29348.4257960799,78.00096838,0.2001
2016-11-22 00:00:00 UTC,,29509.93886172,113.57216765,0.9049
2016-11-23 00:00:00 UTC,,39371.50494302,28.97799741,
2016-11-24 00:00:00 UTC,,29139.18219539,67.83188438,
2016-11-25 00:00:00 UTC,,12065.56862156,248.76384587,0.0758
2016-11-26 00:00:00 UTC,,16530.64410302,5.64796164,0.5033
2016-11-27 00:00:00 UTC,,7720.67305357999,19.27094005,0.0934
2016-11-28 00:00:00 UTC,,13680.58209951,18.40318797,0.6181
2016-11-29 00:00:00 UTC,,19505.23233655,12.08204277,0.131
2016-11-30 00:00:00 UTC,,10643.73666224,59.12393846,1.7536
2016-12-01 00:00:00 UTC,,24748.44817728,197.69470496,1.251
2016-12-02 00:00:00 UTC,,21124.77130525,340.72727811,0.3039
2016-12-03 00:00:00 UTC,,23486.59060296,68.72695918,
2016-12-04 00:00:00 UTC,,37667.0665679699,0.30011373,0.3185
2016-12-05 00:00:00 UTC,,17358.8590546799,45.15939837,3.3461
2016-12-06 00:00:00 UTC,,35012.2649525099,54.91052865,0.1712
2016-12-07 00:00:00 UTC,,40836.5290654101,11.38409494,2.3515
2016-12-08 00:00:00 UTC,,36693.6095937601,24.05176973,1.4431
2016-12-09 00:00:00 UTC,,37809.64316943,26.61757963,0.0915
2016-12-10 00:00:00 UTC,,29169.73416829,7.62060999,0.7084
2016-12-11 00:00:00 UTC,,22751.12065348,152.45961491,0.3425
2016-12-12 00:00:00 UTC,,20033.8556984001,197.83588516,0.5677
2016-12-13 00:00:00 UTC,,28097.3838163601,83.19359033,2.5534
2016-12-14 00:00:00 UTC,,24986.85299556,16.94371137,0.4019
2016-12-15 00:00:00 UTC,,20475.72140643,10.09290903,0.5249
2016-12-16 00:00:00 UTC,,17061.80350067,14.83206782,0.1961
2016-12-17 00:00:00 UTC,,20635.15591435,6.21125472,
2016-12-18 00:00:00 UTC,,16547.21360208,0.46382673,0.0257
2016-12-19 00:00:00 UTC,,18807.49835005,36.80181605,
2016-12-20 00:00:00 UTC,,26153.0584395,13.72730657,0.3724
2016-12-21 00:00:00 UTC,,21236.84130957,114.07309691,0.4378
2016-12-22 00:00:00 UTC,,33803.83995748,164.83219172,0.0416
2016-12-23 00:00:00 UTC,,26720.69789678,126.39718358,0.0793
2016-12-24 00:00:00 UTC,,20569.08895316,52.97465057,0.1237
2016-12-25 00:00:00 UTC,,27318.34413085,88.10132872,0.0806
2016-12-26 00:00:00 UTC,,25111.65401083,13.16514199,0.0781
2016-12-27 00:00:00 UTC,,25552.28286022,188.62612852,0.1304
2016-12-28 00:00:00 UTC,,26215.52181759,316.5696217,0.8221
2016-12-29 00:00:00 UTC,,30748.5929234,248.75941078,0.3323
2016-12-30 00:00:00 UTC,,38787.69785486,95.17201293,0.3813
2016-12-31 00:00:00 UTC,,37808.74887027,29.77676294,4.9794
2017-01-01 00:00:00 UTC,,26305.5895186899,111.97637685,0.01
2017-01-02 00:00:00 UTC,,8345.08692313998,116.64742766,0.0308
2017-01-03 00:00:00 UTC,,51798.0834578297,38.79105123,0.3453
2017-01-04 00:00:00 UTC,,49796.5434700598,160.69100635,0.3259
2017-01-05 00:00:00 UTC,,40196.3496738798,509.60156947,0.1836
2017-01-06 00:00:00 UTC,,27866.4756658399,301.85122301,3.3886
2017-01-07 00:00:00 UTC,,30976.2172309298,37.53847345,0.6553
2017-01-08 00:00:00 UTC,,35505.09722271,3.82122243,0.2543
2017-01-09 00:00:00 UTC,,31126.7365156899,12.29146377,0.1824
2017-01-10 00:00:00 UTC,,36228.9557863499,90.0920838799999,1.3906
2017-01-11 00:00:00 UTC,,49044.52631245,281.7932172,0.4236
2017-01-12 00:00:00 UTC,,40011.4996504199,79.44888903,10.5072
2017-01-13 00:00:00 UTC,,40649.6071368599,40.95197465,
2017-01-14 00:00:00 UTC,,37798.8871990699,10.2728092,0.8285
2017-01-15 00:00:00 UTC,,31346.30210572,0.45670423,0.1921
2017-01-16 00:00:00 UTC,,23200.27453915,22.27546908,0.4817
2017-01-17 00:00:00 UTC,,33910.26816464,1.92553224,0.6041
2017-01-18 00:00:00 UTC,,32207.92950689,22.68466098,0.0944
2017-01-19 00:00:00 UTC,,21049.8144294599,203.50441712,0.2649
2017-01-20 00:00:00 UTC,,17697.9271409,50.48922991,0.8479
2017-01-21 00:00:00 UTC,,20129.91820379,19.12149897,0.0909
2017-01-22 00:00:00 UTC,,26337.35165078,3.1921922,0.1571
2017-01-23 00:00:00 UTC,,20627.45525598,1.28367605,4.2195
2017-01-24 00:00:00 UTC,,22806.87272792,5.98424308,0.0772
2017-01-25 00:00:00 UTC,,15237.7217568,11.6181082,0.063
2017-01-26 00:00:00 UTC,,20300.9638342,4.36610934,3.2519
2017-01-27 00:00:00 UTC,,15167.40328439,10.65280665,0.8016
2017-01-28 00:00:00 UTC,,10700.16566933,0.46781579,0.4535
2017-01-29 00:00:00 UTC,,10817.57843935,7.56241381,0.3431
2017-01-30 00:00:00 UTC,,12665.77221993,39.50145038,0.5446
2017-01-31 00:00:00 UTC,,26031.9869448399,37.97185429,3.5066
2017-02-01 00:00:00 UTC,,28145.5501565699,153.84623623,0.417
2017-02-02 00:00:00 UTC,,23380.4366595498,289.50800098,0.6113
2017-02-03 00:00:00 UTC,,32734.2117071399,443.98519645,1.5117
2017-02-04 00:00:00 UTC,,25211.7010093399,8.87028414,0.2576
2017-02-05 00:00:00 UTC,,18431.04212891,35.40810231,0.7918
2017-02-06 00:00:00 UTC,,16128.55263856,99.39408483,0.8437
2017-02-07 00:00:00 UTC,,22751.6713062199,94.60312472,2.6795
2017-02-08 00:00:00 UTC,,28897.0906949899,315.78851274,0.0686
2017-02-09 00:00:00 UTC,,41175.70047015,384.66550497,0.2763
2017-02-10 00:00:00 UTC,,28947.4404873298,72.00321248,0.6974
2017-02-11 00:00:00 UTC,,20714.1088558299,1.15500967,0.1418
2017-02-12 00:00:00 UTC,,12946.58337653,3.07182077,0.1
2017-02-13 00:00:00 UTC,,20693.4675404699,47.28172446,
2017-02-14 00:00:00 UTC,,22543.4876340799,155.93058504,0.2608
2017-02-15 00:00:00 UTC,,16060.97319983,23.55450654,1.2457
2017-02-16 00:00:00 UTC,,22157.9923495899,18.67142572,3.6991
2017-02-17 00:00:00 UTC,,25778.5084228399,233.22600843,0.7263
2017-02-18 00:00:00 UTC,,16909.99507154,4.66387857,0.4272
2017-02-19 00:00:00 UTC,,13836.89167093,5.60159291,1.2807
2017-02-20 00:00:00 UTC,,13260.36703024,158.120023,0.0805
2017-02-21 00:00:00 UTC,,32133.1960149599,68.80076903,14.6909
2017-02-22 00:00:00 UTC,,26721.9600895899,326.85446537,0.0633
2017-02-23 00:00:00 UTC,,27702.3166393099,74.86666331,11.334
2017-02-24 00:00:00 UTC,,34571.6240790499,153.18272162,0.3389
2017-02-25 00:00:00 UTC,,20436.68739855,56.9036416,0.9424
2017-02-26 00:00:00 UTC,,19703.41516293,129.32716863,0.8215
2017-02-27 00:00:00 UTC,,19300.2015975499,108.67961018,3.507
2017-02-28 00:00:00 UTC,,19185.75695229,201.18630146,0.7458
2017-03-01 00:00:00 UTC,,18755.0651754499,184.53524758,0.4777
2017-03-02 00:00:00 UTC,,26500.8400718499,337.9138778,0.3688
2017-03-03 00:00:00 UTC,,20842.8089743599,264.86776083,0.2421
2017-03-04 00:00:00 UTC,,13578.121267,24.36527568,0.1912
2017-03-05 00:00:00 UTC,,10339.55991388,29.22258227,0.0567
2017-03-06 00:00:00 UTC,,13133.98098466,8.14318124,0.102
2017-03-07 00:00:00 UTC,,18228.71005864,324.85015353,0.1222
2017-03-08 00:00:00 UTC,,42831.76544991,227.44265248,0.174
2017-03-09 00:00:00 UTC,,17916.31636743,193.64398249,0.2892
2017-03-10 00:00:00 UTC,,26909.55938215,80.02748409,0.054
2017-03-11 00:00:00 UTC,,14465.34155171,173.98560862,0.1201
2017-03-12 00:00:00 UTC,,9625.04310166999,111.12966304,0.2071
2017-03-13 00:00:00 UTC,,12534.66385654,423.37258906,0.0708
2017-03-14 00:00:00 UTC,,11097.91955293,243.9445038,0.5811
2017-03-15 00:00:00 UTC,,10757.21497127,285.29420827,1.46964695
2017-03-16 00:00:00 UTC,,17965.5659719599,848.58586842,0.05827077
2017-03-17 00:00:00 UTC,,21791.3380258299,1142.63826062,1.56485047
2017-03-18 00:00:00 UTC,,27581.41617469,58.41789093,0.71227004
2017-03-19 00:00:00 UTC,,21495.8099143999,76.81686073,0.07261972
2017-03-20 00:00:00 UTC,,17101.23183858,79.66905727,0.06789361
2017-03-21 00:00:00 UTC,,18542.63670481,745.66464877,0.63307328
2017-03-22 00:00:00 UTC,,25476.1766795199,623.478591,0.25910869
2017-03-23 00:00:00 UTC,,23649.51703131,351.63765477,0.46324041
2017-03-24 00:00:00 UTC,,24372.8844834399,90.14306462,0.50882121
2017-03-25 00:00:00 UTC,,22444.4561102699,134.31430225,0.34217962
2017-03-26 00:00:00 UTC,,20724.9345056999,224.41232872,0.56894986
2017-03-27 00:00:00 UTC,,19143.5577738299,487.49073445,0.80362558
2017-03-28 00:00:00 UTC,,15771.08160591,557.45565551,0.01205557
2017-03-29 00:00:00 UTC,,16336.9328648799,378.69435521,0.20642113
2017-03-30 00:00:00 UTC,,11367.67984711,99.30517626,0.07676507
2017-03-31 00:00:00 UTC,,11119.34291231,161.09823779,0.87064531
2017-04-01 00:00:00 UTC,,10928.4055145,56.68570289,0.13196308
2017-04-02 00:00:00 UTC,,6712.5446793,82.25638185,0.37047343
2017-04-03 00:00:00 UTC,,18362.61186946,81.27160914,0.67689512
2017-04-04 00:00:00 UTC,,16162.06893174,183.54211637,0.56273129
2017-04-05 00:00:00 UTC,,10098.63603948,501.76786501,0.28412502
2017-04-06 00:00:00 UTC,,14267.72594826,271.49412024,0.51965618
2017-04-07 00:00:00 UTC,,9610.77230382,156.46259276,0.09144146
2017-04-08 00:00:00 UTC,,7663.7106607,165.90830082,0.09077369
2017-04-09 00:00:00 UTC,,7777.49470594,91.33566494,1.43172542
2017-04-10 00:00:00 UTC,,5474.80876513,55.15952588,0.02960073
2017-04-11 00:00:00 UTC,,7951.04117395,196.56160864,0.04184512
2017-04-12 00:00:00 UTC,,8470.22510685,94.2742849,0.19545031
2017-04-13 00:00:00 UTC,,14570.40479665,187.88636174,0.12014173
2017-04-14 00:00:00 UTC,,8305.70450527,572.11876182,0.06238318
2017-04-15 00:00:00 UTC,,5720.10336475,79.85317156,0.62017159
2017-04-16 00:00:00 UTC,,5291.96764964,68.29831015,0.06177229
2017-04-17 00:00:00 UTC,,7515.82572499999,473.96534026,
2017-04-18 00:00:00 UTC,,7413.38195724,102.89355795,11.60748522
2017-04-19 00:00:00 UTC,,5507.65501604,390.05527594,0.07022151
2017-04-20 00:00:00 UTC,,6663.86367949,255.52115167,0.39211532
2017-04-21 00:00:00 UTC,,6164.27578735,310.01368726,0.16019535
2017-04-22 00:00:00 UTC,,6148.63838897999,193.87658785,0.11759161
2017-04-23 00:00:00 UTC,,3758.54021867,30.4600305,0.36963957
2017-04-24 00:00:00 UTC,,4837.9947215,57.30591279,
2017-04-25 00:00:00 UTC,,4456.0226979,97.22631468,1.5
2017-04-26 00:00:00 UTC,,7241.98302645,68.9275822100001,0.70470255
2017-04-27 00:00:00 UTC,,7529.81846982998,224.37659454,0.382687
2017-04-28 00:00:00 UTC,,11469.74359065,104.78889379,0.33099226
2017-04-29 00:00:00 UTC,,3667.00812007,20.53089437,0.1580636
2017-04-30 00:00:00 UTC,,4191.04622213,18.18732585,0.03773147
2017-05-01 00:00:00 UTC,,15745.8841295299,625.50032822,0.23201234
2017-05-02 00:00:00 UTC,,12748.4606783,916.22465,1.1705184
2017-05-03 00:00:00 UTC,,8047.89832743,46.830745,0.08283082
2017-05-04 00:00:00 UTC,,15457.56679686,80.61366905,0.04602431
2017-05-05 00:00:00 UTC,,12831.83133025,116.30630976,0.37207803
2017-05-06 00:00:00 UTC,,4362.4859461,49.57611705,0.1366086
2017-05-07 00:00:00 UTC,,6014.54322923,37.09366323,
2017-05-08 00:00:00 UTC,,18753.43143887,1320.63984396,0.35516994
2017-05-09 00:00:00 UTC,,17933.17910959,673.84183295,0.18689306
2017-05-10 00:00:00 UTC,,11828.61406052,984.67544236,0.31643294
2017-05-11 00:00:00 UTC,,9407.17508548001,305.17678159,1.15285079
2017-05-12 00:00:00 UTC,,12438.2528595,456.1196935,0.1580901
2017-05-13 00:00:00 UTC,,14940.91671157,53.56605458,0.28191935
2017-05-14 00:00:00 UTC,,6300.67072687,63.96780103,0.14291812
2017-05-15 00:00:00 UTC,,11868.9142958,262.44990612,0.24717011
2017-05-16 00:00:00 UTC,,9771.53016352,416.61223369,0.09246445
2017-05-17 00:00:00 UTC,,15844.6982016899,882.508014759999,1.22371914
2017-05-18 00:00:00 UTC,,11594.87171127,1336.27173823,1.08040645
2017-05-19 00:00:00 UTC,,14262.54865886,938.547598990001,0.16133864
2017-05-20 00:00:00 UTC,,14263.92646745,105.14278027,
2017-05-21 00:00:00 UTC,,13440.90711435,43.71885056,0.12303301
2017-05-22 00:00:00 UTC,,18764.08571599,1283.41321727,1.58995977
2017-05-23 00:00:00 UTC,,16581.17583023,808.71063371,0.20510992
2017-05-24 00:00:00 UTC,,16442.76684785,1114.23182756,0.01363408
2017-05-25 00:00:00 UTC,,23606.96517149,1311.68429227,0.09823665
2017-05-26 00:00:00 UTC,,24034.5213015699,473.16095509,0.02644314
2017-05-27 00:00:00 UTC,,19958.0123110099,264.69326848,0.02849869
2017-05-28 00:00:00 UTC,,14576.61643893,732.182448260001,2.30939562
2017-05-29 00:00:00 UTC,,9201.0765622,983.121201909999,0.19898597
2017-05-30 00:00:00 UTC,,11433.55463293,1422.2113547,
2017-05-31 00:00:00 UTC,,9609.75511845001,864.088974829999,0.20026183
2017-06-01 00:00:00 UTC,,10390.7217513,189.03065095,
2017-06-02 00:00:00 UTC,,10364.87701056,69.11171453,5.28030964
2017-06-03 00:00:00 UTC,,8340.68517778,68.26345473,
2017-06-04 00:00:00 UTC,,5707.28311029001,46.4860368,0.16292445
2017-06-05 00:00:00 UTC,,9137.63134571998,248.96508602,1.27367963
2017-06-06 00:00:00 UTC,,15172.2357296699,299.76562553,0.05133673
2017-06-07 00:00:00 UTC,,14648.2091015899,157.44585693,
2017-06-08 00:00:00 UTC,,11721.08546414,126.68795933,0.06527476
2017-06-09 00:00:00 UTC,,7536.38318555,93.9102685,0.05808154
2017-06-10 00:00:00 UTC,,7134.50552955998,68.44644167,0.10942885
2017-06-11 00:00:00 UTC,,7119.95921325999,190.67770052,
2017-06-12 00:00:00 UTC,,20692.3808347599,637.41889349,0.38907424
2017-06-13 00:00:00 UTC,,11468.19064535,555.15856473,0.65624227
2017-06-14 00:00:00 UTC,,17249.9687633299,485.51581477,
2017-06-15 00:00:00 UTC,,27118.3447308899,755.3685562,0.22342013
2017-06-16 00:00:00 UTC,,16220.91451887,182.75602072,0.0281733
2017-06-17 00:00:00 UTC,,10336.72941748,55.84546144,0.0433081
2017-06-18 00:00:00 UTC,,10601.50839578,86.17468655,0.04998735
2017-06-19 00:00:00 UTC,,7917.32375218999,64.66044074,0.05685777
2017-06-20 00:00:00 UTC,,7250.15161809999,247.81903482,0.02701577
2017-06-21 00:00:00 UTC,,10497.42933499,159.65710549,7.36890687
2017-06-22 00:00:00 UTC,,5762.05736131001,114.63081512,8.41651772
2017-06-23 00:00:00 UTC,,5307.91307858001,39.42442958,0.03193225
2017-06-24 00:00:00 UTC,,6594.57312705001,30.05738246,0.15195895
2017-06-25 00:00:00 UTC,,8224.32331767,157.95374054,0.11480608
2017-06-26 00:00:00 UTC,,18435.6433536099,544.85510016,0.18972795
2017-06-27 00:00:00 UTC,,17661.9577962099,512.80540726,0.10963086
2017-06-28 00:00:00 UTC,,11460.45168224,151.99140329,0.31070705
2017-06-29 00:00:00 UTC,,8842.53471271998,45.57973209,0.54703354
2017-06-30 00:00:00 UTC,,7805.08759028999,53.18390213,0.19570806
2017-07-01 00:00:00 UTC,,5847.95915521,39.66561963,0.32385389
2017-07-02 00:00:00 UTC,,9894.98732196998,79.09272451,0.13738646
2017-07-03 00:00:00 UTC,,10264.86581105,100.51077239,0.48633579
2017-07-04 00:00:00 UTC,,11426.99251949,95.29644285,0.47140405
2017-07-05 00:00:00 UTC,,9259.95173388,78.53139873,2.1686771
2017-07-06 00:00:00 UTC,,7480.30064162999,53.51245581,0.34253892
2017-07-07 00:00:00 UTC,,8908.55672062999,67.06510246,0.41022528
2017-07-08 00:00:00 UTC,,5627.90064106,49.26420877,0.40128361
2017-07-09 00:00:00 UTC,,4854.13791544,10.02992088,0.40453326
2017-07-10 00:00:00 UTC,,15486.75941171,180.8224613,0.81473427
2017-07-11 00:00:00 UTC,,14649.17853876,601.84551965,0.02827559
2017-07-12 00:00:00 UTC,,13183.98719086,119.35132497,0.3780521
2017-07-13 00:00:00 UTC,,9524.22955644,88.18438021,0.93611842
2017-07-14 00:00:00 UTC,,12466.37751421,222.57953752,0.46764834
2017-07-15 00:00:00 UTC,,27840.1513208999,245.56240055,0.40712969
2017-07-16 00:00:00 UTC,,20422.3023132899,162.49867967,3.52530372
2017-07-17 00:00:00 UTC,,24315.7938929799,113.64456785,0.63112542
2017-07-18 00:00:00 UTC,,24004.6601442999,210.79546466,3.24803595
2017-07-19 00:00:00 UTC,,25629.6270364499,164.39056828,0.50253426
2017-07-20 00:00:00 UTC,,31472.56248077,242.68420182,1.85287399
2017-07-21 00:00:00 UTC,,27013.7753342098,346.71774327,0.63589229
2017-07-22 00:00:00 UTC,,17791.13056644,100.05447858,0.4438932
2017-07-23 00:00:00 UTC,,16699.6259741,29.31975324,0.37412556
2017-07-24 00:00:00 UTC,,9246.99536988,12.84529526,0.12913051
2017-07-25 00:00:00 UTC,,23180.6842752899,93.66780203,0.33910705
2017-07-26 00:00:00 UTC,,16895.97052903,100.82667464,0.3968514
2017-07-27 00:00:00 UTC,,11379.17765815,91.9879544,0.14596801
2017-07-28 00:00:00 UTC,,17320.6211519899,65.54714773,0.2380752
2017-07-29 00:00:00 UTC,,8022.39684791999,73.49035026,0.58639834
2017-07-30 00:00:00 UTC,,7573.76391148998,17.23886963,0.15811726
2017-07-31 00:00:00 UTC,,12840.29455627,63.94685325,0.24075017
2017-08-01 00:00:00 UTC,,17904.7704836099,184.48077957,0.52753731
2017-08-02 00:00:00 UTC,,8620.05742765999,50.75637692,0.39733125
2017-08-03 00:00:00 UTC,,7354.93425655,34.65743416,0.14999401
2017-08-04 00:00:00 UTC,,9049.62595442,47.19159245,1.62557648
2017-08-05 00:00:00 UTC,,25564.9103084199,131.49279133,0.37644842
2017-08-06 00:00:00 UTC,,14816.9306701799,71.92550392,0.46367249
2017-08-07 00:00:00 UTC,,14463.0322968899,26.00202534,0.34457956
2017-08-08 00:00:00 UTC,,18884.0702459599,117.23648333,1.96055453
2017-08-09 00:00:00 UTC,,13917.3650741799,172.11269032,0.22515372
2017-08-10 00:00:00 UTC,,8538.7405991,12.99155162,0.33906885
2017-08-11 00:00:00 UTC,,10768.68856412,35.90240018,1.41924191
2017-08-12 00:00:00 UTC,,16528.8165636499,101.37609608,0.39050981
2017-08-13 00:00:00 UTC,,21001.3910793898,129.90720929,0.19287791
