Timestamp,output-volume
2019-06-21 00:00:00,1710806.61832957
2019-06-22 00:00:00,1952259.8368793
2019-06-23 00:00:00,1002826.7545288
2019-06-24 00:00:00,1671222.71262808
2019-06-25 00:00:00,1956241.05807187
2019-06-26 00:00:00,1866107.77717559
2019-06-27 00:00:00,1672496.03081643
2019-06-28 00:00:00,1467631.80564147
2019-06-29 00:00:00,1379953.57871056
2019-06-30 00:00:00,1910735.65832321
2019-07-01 00:00:00,2100556.44406549
2019-07-02 00:00:00,1470210.48875256
2019-07-03 00:00:00,1704146.08969035
2019-07-04 00:00:00,1253929.11629174
2019-07-05 00:00:00,1564044.98834674
2019-07-06 00:00:00,705436.446358569
2019-07-07 00:00:00,718231.205005668
2019-07-08 00:00:00,2662688.53939029
2019-07-09 00:00:00,2441777.72698058
2019-07-10 00:00:00,2302653.81810532
2019-07-11 00:00:00,2959621.67787676
2019-07-12 00:00:00,2440280.90560054
2019-07-13 00:00:00,1572856.63308995
2019-07-14 00:00:00,1561873.32498153
2019-07-15 00:00:00,1832527.79176075
2019-07-16 00:00:00,2459457.74416151
2019-07-17 00:00:00,1898310.89689274
2019-07-18 00:00:00,5009356.48131619
2019-07-19 00:00:00,1313246.94953146
2019-07-20 00:00:00,892282.930521397
2019-07-21 00:00:00,1068960.52688826
2019-07-22 00:00:00,6033168.90500625
2019-07-23 00:00:00,1208702.39832617
2019-07-24 00:00:00,1513193.06641193
2019-07-25 00:00:00,1981281.12609714
2019-07-26 00:00:00,982757.788617507
2019-07-27 00:00:00,608913.312598471
2019-07-28 00:00:00,482695.976665411
2019-07-29 00:00:00,2627308.14376026
2019-07-30 00:00:00,2106033.01759415
2019-07-31 00:00:00,1569708.76631774
2019-08-01 00:00:00,1006874.12106064
2019-08-02 00:00:00,783422.60787184
2019-08-03 00:00:00,555691.180515733
2019-08-04 00:00:00,571638.807167129
2019-08-05 00:00:00,2038663.73067686
2019-08-06 00:00:00,1686026.84972458
2019-08-07 00:00:00,858648.386490158
2019-08-08 00:00:00,1444024.17734944
2019-08-09 00:00:00,1348526.32784251
2019-08-10 00:00:00,1746348.68292759
2019-08-11 00:00:00,582409.813571025
2019-08-12 00:00:00,1110987.90699422
2019-08-13 00:00:00,1282748.35232522
2019-08-14 00:00:00,1430779.56397946
2019-08-15 00:00:00,1502214.00590109
2019-08-16 00:00:00,989258.217325773
2019-08-17 00:00:00,1604447.78027742
2019-08-18 00:00:00,966183.225539812
2019-08-19 00:00:00,873194.862495244
2019-08-20 00:00:00,9748625.29732424
2019-08-21 00:00:00,24528670.3510687
2019-08-22 00:00:00,11720216.2962693
2019-08-23 00:00:00,680553.064223374
2019-08-24 00:00:00,453802.651056304
2019-08-25 00:00:00,589590.440689066
2019-08-26 00:00:00,1038265.50885259
2019-08-27 00:00:00,898858.708773689
2019-08-28 00:00:00,889797.000073285
2019-08-29 00:00:00,891511.675643195
2019-08-30 00:00:00,839355.405968025
2019-08-31 00:00:00,781640.701304001
2019-09-01 00:00:00,863687.045905098
2019-09-02 00:00:00,929037.873505404
2019-09-03 00:00:00,1040522.72962904
2019-09-04 00:00:00,1208245.68544858
2019-09-05 00:00:00,1242635.39094575
2019-09-06 00:00:00,1178701.69383365
2019-09-07 00:00:00,629500.820114256
2019-09-08 00:00:00,702260.154571735
2019-09-09 00:00:00,877297.908776981
2019-09-10 00:00:00,1221919.55162416
2019-09-11 00:00:00,1123456.37957047
2019-09-12 00:00:00,828541.849706542
2019-09-13 00:00:00,701970.120843471
2019-09-14 00:00:00,614511.773528669
2019-09-15 00:00:00,498570.419934237
2019-09-16 00:00:00,993133.833231407
2019-09-17 00:00:00,1147350.8940079
2019-09-18 00:00:00,865403.082340075
2019-09-19 00:00:00,758179.66775461
2019-09-20 00:00:00,874080.293790683
2019-09-21 00:00:00,726562.641094705
2019-09-22 00:00:00,1711385.00341165
2019-09-23 00:00:00,1486499.71902562
2019-09-24 00:00:00,1306425.75673371
2019-09-25 00:00:00,1647160.69227417
2019-09-26 00:00:00,1130065.40346932
2019-09-27 00:00:00,922424.486572073
2019-09-28 00:00:00,673386.538360677
2019-09-29 00:00:00,606613.635693071
2019-09-30 00:00:00,1107464.74721235
2019-10-01 00:00:00,1158740.01134524
2019-10-02 00:00:00,845513.50947988
2019-10-03 00:00:00,807516.389749268
2019-10-04 00:00:00,720385.077586688
2019-10-05 00:00:00,499826.823379352
2019-10-06 00:00:00,535585.68315319
2019-10-07 00:00:00,698133.060497983
2019-10-08 00:00:00,853284.326411053
2019-10-09 00:00:00,890109.379233644
2019-10-10 00:00:00,809342.551334509
2019-10-11 00:00:00,748859.345230277
2019-10-12 00:00:00,477082.626716422
2019-10-13 00:00:00,421940.207082645
2019-10-14 00:00:00,821209.414448708
2019-10-15 00:00:00,746628.717238315
2019-10-16 00:00:00,1044662.74960641
2019-10-17 00:00:00,1021589.2507013
2019-10-18 00:00:00,1021618.23399633
2019-10-19 00:00:00,847151.669674816
2019-10-20 00:00:00,749654.197106282
2019-10-21 00:00:00,898823.600888372
2019-10-22 00:00:00,1141325.22151377
2019-10-23 00:00:00,1334525.53652092
2019-10-24 00:00:00,1000767.06494216
2019-10-25 00:00:00,1348960.43815855
2019-10-26 00:00:00,1004810.11591243
2019-10-27 00:00:00,684000.549624474
2019-10-28 00:00:00,1944113.78990658
2019-10-29 00:00:00,1501770.91055353
2019-10-30 00:00:00,2023871.40963542
2019-10-31 00:00:00,1415879.11847805
2019-11-01 00:00:00,1253351.67495788
2019-11-02 00:00:00,845904.131541826
2019-11-03 00:00:00,827166.372659752
2019-11-04 00:00:00,949576.10641267
2019-11-05 00:00:00,1161345.32878865
2019-11-06 00:00:00,1409366.37888414
2019-11-07 00:00:00,1374073.7597232
