Timestamp,fees-usd-per-transaction
2018-07-21 00:00:00,0.692117590520499
2018-07-22 00:00:00,0.65443417655566
2018-07-23 00:00:00,0.872051259329233
2018-07-24 00:00:00,0.925322544828076
2018-07-25 00:00:00,0.885153137886251
2018-07-26 00:00:00,0.847110542023065
2018-07-27 00:00:00,0.72101660473753
2018-07-28 00:00:00,0.728442517869522
2018-07-29 00:00:00,0.763535513256998
2018-07-30 00:00:00,0.866320453990382
2018-07-31 00:00:00,0.832258059662314
2018-08-01 00:00:00,0.668817363194811
2018-08-02 00:00:00,0.853059398674629
2018-08-03 00:00:00,0.747771311934099
2018-08-04 00:00:00,0.652352531528687
2018-08-05 00:00:00,0.552520498220443
2018-08-06 00:00:00,0.566810600780812
2018-08-07 00:00:00,0.556248083057752
2018-08-08 00:00:00,0.568978886361274
2018-08-09 00:00:00,0.59686913962537
2018-08-10 00:00:00,0.574457094698937
2018-08-11 00:00:00,0.492391013379993
2018-08-12 00:00:00,0.487744416141054
2018-08-13 00:00:00,0.564787732197437
2018-08-14 00:00:00,0.646798610284149
2018-08-15 00:00:00,0.571165162874446
2018-08-16 00:00:00,0.656419305689616
2018-08-17 00:00:00,0.688030609800121
2018-08-18 00:00:00,0.560356305128898
2018-08-19 00:00:00,0.651164529848958
2018-08-20 00:00:00,0.860921440735057
2018-08-21 00:00:00,0.727413570538367
2018-08-22 00:00:00,0.685105084726415
2018-08-23 00:00:00,0.570921744230396
2018-08-24 00:00:00,0.568955142658342
2018-08-25 00:00:00,0.719306564094008
2018-08-26 00:00:00,1.08458673008572
2018-08-27 00:00:00,0.977553738104851
2018-08-28 00:00:00,1.32454494748556
2018-08-29 00:00:00,0.702659679685444
2018-08-30 00:00:00,0.719730048586831
2018-08-31 00:00:00,0.743358322270094
2018-09-01 00:00:00,0.639415573062424
2018-09-02 00:00:00,0.630922766684709
2018-09-03 00:00:00,0.649032556698184
2018-09-04 00:00:00,0.760928181130476
2018-09-05 00:00:00,0.91316238523498
2018-09-06 00:00:00,0.796629087409071
2018-09-07 00:00:00,0.77274510663761
2018-09-08 00:00:00,0.585931955574799
2018-09-09 00:00:00,0.607784536137785
2018-09-10 00:00:00,0.562088180498691
2018-09-11 00:00:00,0.615513273148291
2018-09-12 00:00:00,0.641201630776035
2018-09-13 00:00:00,0.557948688284417
2018-09-14 00:00:00,0.618981826595588
2018-09-15 00:00:00,0.484572453960604
2018-09-16 00:00:00,0.473545540653661
2018-09-17 00:00:00,0.464815736524506
2018-09-18 00:00:00,0.485064988324713
2018-09-19 00:00:00,0.412101655522942
2018-09-20 00:00:00,0.461550898339618
2018-09-21 00:00:00,0.626296806790691
2018-09-22 00:00:00,0.554782886414144
2018-09-23 00:00:00,0.484719419513626
2018-09-24 00:00:00,0.430895525178696
2018-09-25 00:00:00,0.51457518462071
2018-09-26 00:00:00,0.533319817433968
2018-09-27 00:00:00,0.619840648517796
2018-09-28 00:00:00,0.749223308143657
2018-09-29 00:00:00,0.572450309013186
2018-09-30 00:00:00,0.488301236338372
2018-10-01 00:00:00,0.590534993332689
2018-10-02 00:00:00,0.687262382110291
2018-10-03 00:00:00,0.568641778625217
2018-10-04 00:00:00,0.498840270583558
2018-10-05 00:00:00,0.570922480006599
2018-10-06 00:00:00,0.532700716543859
2018-10-07 00:00:00,0.388150479368085
2018-10-08 00:00:00,0.443954260525672
2018-10-09 00:00:00,0.465623595087276
2018-10-10 00:00:00,0.416143317267284
2018-10-11 00:00:00,0.442417346255746
2018-10-12 00:00:00,0.470336599694272
2018-10-13 00:00:00,0.400994935776989
2018-10-14 00:00:00,0.404086318817023
2018-10-15 00:00:00,0.552062204106165
2018-10-16 00:00:00,0.482083001591601
2018-10-17 00:00:00,0.467772616203699
2018-10-18 00:00:00,0.457900381463252
2018-10-19 00:00:00,0.441830681001458
2018-10-20 00:00:00,0.401761723427577
2018-10-21 00:00:00,0.379102021488192
2018-10-22 00:00:00,0.418879186630536
2018-10-23 00:00:00,0.41841148055156
2018-10-24 00:00:00,0.428529111844418
2018-10-25 00:00:00,0.441085623359184
2018-10-26 00:00:00,0.452785824125127
2018-10-27 00:00:00,0.356968834744491
2018-10-28 00:00:00,0.481089287593172
2018-10-29 00:00:00,0.459450635000723
2018-10-30 00:00:00,0.414851888185879
2018-10-31 00:00:00,0.362709239680557
2018-11-01 00:00:00,0.387298310597733
2018-11-02 00:00:00,0.393727751010816
2018-11-03 00:00:00,0.345132560724123
2018-11-04 00:00:00,0.364057764923394
2018-11-05 00:00:00,0.40041928360679
2018-11-06 00:00:00,0.431263396115446
2018-11-07 00:00:00,0.447478248899765
2018-11-08 00:00:00,0.488339367257877
2018-11-09 00:00:00,0.503341650014847
2018-11-10 00:00:00,0.419829416939624
2018-11-11 00:00:00,0.362994085820759
2018-11-12 00:00:00,0.404436639687744
2018-11-13 00:00:00,0.407494672765349
2018-11-14 00:00:00,0.528795045509614
2018-11-15 00:00:00,0.725327052998489
2018-11-16 00:00:00,0.72133108697829
2018-11-17 00:00:00,0.444924801373405
2018-11-18 00:00:00,0.416062022335391
2018-11-19 00:00:00,0.759231245359815
2018-11-20 00:00:00,1.08676958608103
2018-11-21 00:00:00,0.871008422699853
2018-11-22 00:00:00,0.656738620204629
