Timestamp,hash-rate
2019-05-25 00:00:00,46660473.7647449
2019-05-26 00:00:00,54992701.222735
2019-05-27 00:00:00,55659279.4193742
2019-05-28 00:00:00,54659412.1244154
2019-05-29 00:00:00,57992303.1076115
2019-05-30 00:00:00,53664058.5059824
2019-05-31 00:00:00,43386260.5763838
2019-06-01 00:00:00,55994233.735333
2019-06-02 00:00:00,48577778.9359511
2019-06-03 00:00:00,44127906.056322
2019-06-04 00:00:00,57106701.9552403
2019-06-05 00:00:00,59331638.3950548
2019-06-06 00:00:00,58219170.1751475
2019-06-07 00:00:00,58589992.9151166
2019-06-08 00:00:00,45982019.7561675
2019-06-09 00:00:00,54510942.7754566
2019-06-10 00:00:00,58219170.1751475
2019-06-11 00:00:00,53027651.8155803
2019-06-12 00:00:00,48577778.9359511
2019-06-13 00:00:00,55994233.735333
2019-06-14 00:00:00,62264123.1632496
2019-06-15 00:00:00,53775192.2320125
2019-06-16 00:00:00,47882020.4805591
2019-06-17 00:00:00,48986990.1839566
2019-06-18 00:00:00,60036687.2179318
2019-06-19 00:00:00,65193212.5004535
2019-06-20 00:00:00,53038545.7630809
2019-06-21 00:00:00,48986990.1839566
2019-06-22 00:00:00,51933576.0596833
2019-06-23 00:00:00,66666505.4383169
2019-06-24 00:00:00,65193212.5004535
2019-06-25 00:00:00,53775192.2320125
2019-06-26 00:00:00,60773333.6868635
2019-06-27 00:00:00,55539973.1845089
2019-06-28 00:00:00,64293187.5738079
2019-06-29 00:00:00,68631991.643206
2019-06-30 00:00:00,59954383.5044098
2019-07-01 00:00:00,56404452.902175
2019-07-02 00:00:00,62321003.9058997
